repetition_id;tick;patch_id;susceptible;infected;recovered;cc;total_animals
1;267;385;0;0;2;12;2
1;267;439;0;0;66;28;66
1;268;439;0;0;66;28;66
1;268;385;0;0;2;12;2
1;269;385;0;0;2;12;2
1;269;439;0;0;65;28;65
1;270;385;0;0;2;12;2
1;270;439;0;0;65;28;65
1;271;439;0;0;65;28;65
1;271;385;0;0;2;12;2
1;272;439;0;0;65;28;65
1;272;385;0;0;2;12;2
1;273;385;0;0;2;12;2
1;273;439;0;0;65;28;65
1;274;385;0;0;2;12;2
1;274;439;0;0;65;28;65
1;275;385;0;0;2;12;2
1;275;439;0;0;64;28;64
1;276;439;0;0;64;28;64
1;276;385;0;0;2;12;2
1;277;385;0;0;2;12;2
1;277;439;0;0;63;28;63
1;278;385;0;0;2;12;2
1;278;439;0;0;63;28;63
1;279;439;0;0;63;28;63
1;279;385;0;0;2;12;2
1;280;385;0;0;2;12;2
1;280;439;0;0;63;28;63
1;281;385;0;0;2;12;2
1;281;439;0;0;63;28;63
1;282;385;0;0;2;12;2
1;282;439;0;0;63;28;63
1;283;385;0;0;2;12;2
1;283;439;0;0;63;28;63
1;284;439;0;0;63;28;63
1;284;385;0;0;2;12;2
1;285;439;0;0;63;28;63
1;285;385;0;0;2;12;2
1;286;385;0;0;2;12;2
1;286;439;0;0;63;28;63
1;287;385;0;0;2;12;2
1;287;439;0;0;63;28;63
1;288;439;0;0;63;28;63
1;288;385;0;0;2;12;2
1;289;385;0;0;2;12;2
1;289;439;0;0;63;28;63
1;290;439;0;0;63;28;63
1;290;385;0;0;2;12;2
1;291;439;0;0;63;28;63
1;291;385;0;0;2;12;2
1;292;385;0;0;2;12;2
1;292;439;0;0;63;28;63
1;293;439;0;0;63;28;63
1;293;385;0;0;2;12;2
1;294;385;0;0;2;12;2
1;294;439;0;0;63;28;63
1;295;385;0;0;2;12;2
1;295;439;0;0;63;28;63
1;296;385;0;0;2;12;2
1;296;439;0;0;63;28;63
1;297;439;0;0;63;28;63
1;297;385;0;0;2;12;2
1;298;385;0;0;2;12;2
1;298;439;0;0;63;28;63
1;299;385;0;0;2;12;2
1;299;439;0;0;63;28;63
1;300;385;0;0;2;12;2
1;300;439;0;0;63;28;63
1;301;439;0;0;63;28;63
1;301;385;0;0;2;12;2
1;302;439;0;0;63;28;63
1;302;385;0;0;2;12;2
1;303;385;0;0;2;12;2
1;303;439;0;0;63;28;63
1;304;385;0;0;2;12;2
1;304;439;0;0;63;28;63
1;305;385;0;0;2;12;2
1;305;439;0;0;63;28;63
1;306;385;0;0;2;12;2
1;306;439;0;0;63;28;63
1;307;439;0;0;63;28;63
1;307;385;0;0;2;12;2
1;308;439;0;0;63;28;63
1;308;385;0;0;2;12;2
1;309;439;0;0;63;28;63
1;309;385;0;0;2;12;2
1;310;385;0;0;2;12;2
1;310;439;0;0;63;28;63
1;311;385;0;0;2;12;2
1;311;439;0;0;63;28;63
1;312;439;0;0;63;28;63
1;312;385;0;0;2;12;2
1;313;385;0;0;2;12;2
1;313;439;0;0;63;28;63
1;314;439;0;0;63;28;63
1;314;385;0;0;2;12;2
1;315;439;0;0;63;28;63
1;315;385;0;0;2;12;2
1;316;385;0;0;2;12;2
1;316;439;0;0;63;28;63
1;317;439;0;0;63;28;63
1;317;385;0;0;2;12;2
1;318;439;0;0;63;28;63
1;318;385;0;0;2;12;2
1;319;385;0;0;2;12;2
1;319;439;0;0;63;28;63
1;320;439;0;0;63;28;63
1;320;385;0;0;2;12;2
1;321;385;0;0;2;12;2
1;321;439;0;0;62;28;62
1;322;439;0;0;62;28;62
1;322;385;0;0;2;12;2
1;323;385;0;0;2;12;2
1;323;439;0;0;62;28;62
1;324;439;0;0;62;28;62
1;324;385;0;0;2;12;2
1;325;385;0;0;2;12;2
1;325;439;0;0;62;28;62
1;326;385;0;0;2;12;2
