repetition_id;tick;patch_id;susceptible;infected;recovered;cc;total_animals
1;767;511;0;0;3;22;3
1;768;439;0;0;7;28;7
1;768;511;0;0;3;22;3
1;768;385;0;0;4;12;4
1;768;384;0;0;32;31;32
1;769;384;0;0;32;31;32
1;769;511;0;0;3;22;3
1;769;385;0;0;4;12;4
1;769;439;0;0;7;28;7
1;770;384;0;0;32;31;32
1;770;385;0;0;4;12;4
1;770;439;0;0;7;28;7
1;770;511;0;0;3;22;3
1;771;385;0;0;4;12;4
1;771;511;0;0;3;22;3
1;771;384;0;0;32;31;32
1;771;439;0;0;7;28;7
1;772;511;0;0;3;22;3
1;772;385;0;0;4;12;4
1;772;384;0;0;32;31;32
1;772;439;0;0;7;28;7
1;773;385;0;0;4;12;4
1;773;384;0;0;32;31;32
1;773;439;0;0;7;28;7
1;773;511;0;0;3;22;3
1;774;384;0;0;32;31;32
1;774;385;0;0;4;12;4
1;774;511;0;0;3;22;3
1;774;439;0;0;7;28;7
1;775;385;0;0;4;12;4
1;775;511;0;0;3;22;3
1;775;439;0;0;7;28;7
1;775;384;0;0;32;31;32
1;776;511;0;0;3;22;3
1;776;439;0;0;7;28;7
1;776;385;0;0;4;12;4
1;776;384;0;0;32;31;32
1;777;384;0;0;32;31;32
1;777;385;0;0;4;12;4
1;777;439;0;0;7;28;7
1;777;511;0;0;3;22;3
1;778;511;0;0;3;22;3
1;778;385;0;0;4;12;4
1;778;439;0;0;7;28;7
1;778;384;0;0;32;31;32
1;779;384;0;0;32;31;32
1;779;439;0;0;7;28;7
1;779;511;0;0;3;22;3
1;779;385;0;0;4;12;4
1;780;439;0;0;7;28;7
1;780;384;0;0;32;31;32
1;780;511;0;0;3;22;3
1;780;385;0;0;4;12;4
1;781;385;0;0;4;12;4
1;781;384;0;0;32;31;32
1;781;511;0;0;3;22;3
1;781;439;0;0;7;28;7
1;782;439;0;0;7;28;7
1;782;385;0;0;4;12;4
1;782;511;0;0;3;22;3
1;782;384;0;0;32;31;32
1;783;384;0;0;32;31;32
1;783;385;0;0;4;12;4
1;783;439;0;0;7;28;7
1;783;511;0;0;3;22;3
1;784;384;0;0;32;31;32
1;784;385;0;0;4;12;4
1;784;511;0;0;3;22;3
1;784;439;0;0;7;28;7
1;785;385;0;0;4;12;4
1;785;439;0;0;7;28;7
1;785;384;0;0;32;31;32
1;785;511;0;0;3;22;3
1;786;384;0;0;32;31;32
1;786;385;0;0;4;12;4
1;786;511;0;0;3;22;3
1;786;439;0;0;7;28;7
1;787;384;0;0;32;31;32
1;787;385;0;0;4;12;4
1;787;439;0;0;7;28;7
1;787;511;0;0;3;22;3
1;788;511;0;0;3;22;3
1;788;385;0;0;4;12;4
1;788;439;0;0;7;28;7
1;788;384;0;0;32;31;32
1;789;384;0;0;32;31;32
1;789;439;0;0;7;28;7
1;789;385;0;0;4;12;4
1;789;511;0;0;3;22;3
1;790;511;0;0;3;22;3
1;790;385;0;0;4;12;4
1;790;384;0;0;32;31;32
1;790;439;0;0;6;28;6
1;791;385;0;0;4;12;4
1;791;384;0;0;31;31;31
1;791;439;0;0;6;28;6
1;791;511;0;0;3;22;3
1;792;439;0;0;6;28;6
1;792;384;0;0;31;31;31
1;792;511;0;0;3;22;3
1;792;385;0;0;4;12;4
1;793;511;0;0;3;22;3
1;793;439;0;0;6;28;6
1;793;384;0;0;31;31;31
1;793;385;0;0;4;12;4
1;794;439;0;0;6;28;6
1;794;384;0;0;31;31;31
1;794;385;0;0;4;12;4
1;794;511;0;0;3;22;3
1;795;439;0;0;6;28;6
1;795;511;0;0;3;22;3
1;795;385;0;0;4;12;4
1;795;384;0;0;31;31;31
1;796;439;0;0;6;28;6
1;796;511;0;0;3;22;3
1;796;385;0;0;4;12;4
1;796;384;0;0;31;31;31
1;797;385;0;0;4;12;4
1;797;384;0;0;31;31;31
1;797;439;0;0;6;28;6
1;797;511;0;0;3;22;3
1;798;385;0;0;4;12;4
1;798;384;0;0;31;31;31
1;798;511;0;0;3;22;3
1;798;439;0;0;6;28;6
1;799;511;0;0;3;22;3
1;799;384;0;0;31;31;31
1;799;439;0;0;6;28;6
1;799;385;0;0;4;12;4
1;800;439;0;0;6;28;6
1;800;384;0;0;31;31;31
1;800;385;0;0;4;12;4
1;800;511;0;0;3;22;3
1;801;439;0;0;6;28;6
1;801;385;0;0;4;12;4
1;801;511;0;0;3;22;3
1;801;384;0;0;31;31;31
1;802;385;0;0;4;12;4
1;802;384;0;0;31;31;31
1;802;439;0;0;6;28;6
1;802;511;0;0;3;22;3
1;803;439;0;0;6;28;6
1;803;511;0;0;3;22;3
1;803;385;0;0;4;12;4
1;803;384;0;0;31;31;31
1;804;511;0;0;3;22;3
1;804;384;0;0;31;31;31
1;804;385;0;0;4;12;4
1;804;439;0;0;6;28;6
1;805;385;0;0;3;12;3
1;805;511;0;0;3;22;3
1;805;439;0;0;6;28;6
1;805;384;0;0;31;31;31
1;806;511;0;0;3;22;3
1;806;439;0;0;6;28;6
1;806;385;0;0;3;12;3
1;806;384;0;0;31;31;31
1;807;385;0;0;3;12;3
1;807;439;0;0;6;28;6
1;807;511;3;0;3;22;6
1;807;384;0;0;31;31;31
1;808;384;0;0;31;31;31
1;808;511;3;1;5;22;9
1;808;439;0;0;6;28;6
1;808;385;0;0;3;12;3
1;809;385;0;0;3;12;3
1;809;439;0;0;6;28;6
1;809;511;0;3;6;22;9
1;809;384;0;0;31;31;31
1;810;385;0;0;3;12;3
1;810;439;0;0;6;28;6
1;810;511;0;3;6;22;9
1;810;384;0;0;30;31;30
1;811;511;0;3;6;22;9
1;811;439;0;0;6;28;6
1;811;385;0;0;3;12;3
1;811;384;0;0;30;31;30
1;812;439;0;0;6;28;6
1;812;385;0;0;3;12;3
1;812;511;0;3;6;22;9
1;812;384;0;0;30;31;30
1;813;439;0;0;6;28;6
1;813;511;0;3;6;22;9
1;813;385;0;0;3;12;3
1;813;384;0;0;30;31;30
1;814;385;0;0;3;12;3
1;814;511;0;3;6;22;9
1;814;439;0;0;6;28;6
1;814;384;0;0;30;31;30
1;815;384;0;0;30;31;30
1;815;385;0;0;3;12;3
1;815;511;0;2;7;22;9
1;815;439;0;0;6;28;6
1;816;511;0;2;7;22;9
1;816;384;0;0;30;31;30
1;816;439;0;0;6;28;6
1;816;385;0;0;3;12;3
1;817;439;0;0;6;28;6
1;817;385;0;0;3;12;3
1;817;511;0;0;9;22;9
1;817;384;0;0;30;31;30
1;818;384;0;0;30;31;30
1;818;511;0;0;9;22;9
1;818;439;0;0;5;28;5
1;818;385;0;0;3;12;3
1;819;511;0;0;9;22;9
1;819;385;0;0;3;12;3
1;819;384;0;0;30;31;30
1;819;439;0;0;5;28;5
1;820;439;0;0;5;28;5
1;820;385;0;0;3;12;3
1;820;384;0;0;30;31;30
1;820;511;0;0;9;22;9
1;821;439;0;0;5;28;5
1;821;385;0;0;3;12;3
1;821;511;0;0;9;22;9
1;821;384;0;0;30;31;30
1;822;439;0;0;5;28;5
1;822;384;0;0;30;31;30
1;822;511;0;0;9;22;9
1;822;385;0;0;3;12;3
1;823;511;3;0;9;22;12
1;823;384;0;0;30;31;30
1;823;439;0;0;5;28;5
1;823;385;0;0;3;12;3
1;824;511;0;3;9;22;12
1;824;439;0;0;5;28;5
1;824;385;0;0;3;12;3
1;824;384;0;0;30;31;30
1;825;385;0;0;3;12;3
1;825;511;0;2;10;22;12
1;825;439;0;0;5;28;5
1;825;384;0;0;30;31;30
1;826;384;0;0;30;31;30
1;826;439;0;0;5;28;5
1;826;511;0;2;10;22;12
1;826;385;0;0;3;12;3
1;827;385;0;0;3;12;3
1;827;439;0;0;5;28;5
1;827;511;0;1;11;22;12
1;827;384;0;0;30;31;30
1;828;384;0;0;30;31;30
1;828;439;0;0;5;28;5
1;828;385;0;0;3;12;3
1;828;511;0;1;11;22;12
1;829;385;0;0;3;12;3
1;829;384;0;0;30;31;30
1;829;439;0;0;5;28;5
1;829;511;0;1;11;22;12
1;830;384;0;0;30;31;30
1;830;385;0;0;3;12;3
1;830;511;0;1;11;22;12
1;830;439;0;0;5;28;5
1;831;384;0;0;30;31;30
1;831;439;0;0;5;28;5
1;831;511;0;1;11;22;12
1;831;385;0;0;3;12;3
1;832;384;0;0;30;31;30
1;832;439;0;0;5;28;5
1;832;511;0;1;11;22;12
1;832;385;0;0;3;12;3
1;833;439;0;0;5;28;5
1;833;384;0;0;30;31;30
1;833;385;0;0;3;12;3
1;833;511;0;0;12;22;12
1;834;511;0;0;12;22;12
1;834;385;0;0;3;12;3
1;834;384;0;0;30;31;30
1;834;439;0;0;5;28;5
1;835;385;0;0;3;12;3
1;835;384;0;0;29;31;29
1;835;511;0;0;12;22;12
1;835;439;0;0;5;28;5
1;836;385;0;0;3;12;3
1;836;384;0;0;29;31;29
1;836;511;0;0;12;22;12
1;836;439;0;0;5;28;5
1;837;439;0;0;5;28;5
1;837;385;0;0;3;12;3
1;837;384;0;0;29;31;29
1;837;511;0;0;11;22;11
1;838;384;0;0;29;31;29
1;838;385;0;0;3;12;3
1;838;511;0;0;11;22;11
1;838;439;0;0;5;28;5
1;839;385;0;0;3;12;3
1;839;439;0;0;5;28;5
1;839;511;0;0;11;22;11
1;839;384;0;0;29;31;29
1;840;439;0;0;5;28;5
1;840;384;0;0;29;31;29
1;840;511;0;0;11;22;11
1;840;385;0;0;3;12;3
1;841;385;0;0;3;12;3
1;841;439;0;0;5;28;5
1;841;511;0;0;11;22;11
1;841;384;0;0;29;31;29
1;842;511;0;0;11;22;11
1;842;385;0;0;3;12;3
1;842;384;0;0;29;31;29
1;842;439;0;0;5;28;5
1;843;385;0;0;3;12;3
1;843;384;0;0;29;31;29
1;843;511;0;0;11;22;11
1;843;439;0;0;5;28;5
1;844;439;0;0;5;28;5
1;844;511;0;0;11;22;11
1;844;385;0;0;3;12;3
1;844;384;0;0;29;31;29
1;845;511;0;0;11;22;11
1;845;439;0;0;5;28;5
1;845;385;0;0;3;12;3
1;845;384;0;0;29;31;29
1;846;385;0;0;3;12;3
1;846;511;0;0;11;22;11
1;846;384;0;0;29;31;29
1;846;439;0;0;5;28;5
1;847;439;0;0;5;28;5
1;847;384;0;0;29;31;29
1;847;385;0;0;3;12;3
1;847;511;0;0;11;22;11
1;848;385;0;0;3;12;3
1;848;511;0;0;11;22;11
1;848;384;0;0;29;31;29
1;848;439;0;0;5;28;5
1;849;384;0;0;29;31;29
1;849;511;0;0;11;22;11
1;849;439;0;0;5;28;5
1;849;385;0;0;3;12;3
1;850;385;0;0;3;12;3
1;850;511;0;0;11;22;11
1;850;384;0;0;29;31;29
1;850;439;0;0;5;28;5
1;851;511;0;0;11;22;11
1;851;385;0;0;3;12;3
1;851;384;0;0;29;31;29
1;851;439;0;0;5;28;5
1;852;385;0;0;3;12;3
1;852;511;0;0;11;22;11
1;852;384;0;0;29;31;29
1;852;439;0;0;5;28;5
1;853;385;0;0;3;12;3
1;853;439;0;0;5;28;5
1;853;384;0;0;29;31;29
1;853;511;0;0;11;22;11
1;854;439;0;0;5;28;5
1;854;384;0;0;29;31;29
1;854;385;0;0;3;12;3
1;854;511;0;0;11;22;11
1;855;439;0;0;5;28;5
1;855;385;0;0;3;12;3
1;855;511;0;0;11;22;11
1;855;384;0;0;29;31;29
1;856;511;0;0;11;22;11
1;856;385;0;0;3;12;3
1;856;384;0;0;29;31;29
1;856;439;0;0;5;28;5
1;857;511;0;0;11;22;11
1;857;439;0;0;5;28;5
1;857;385;0;0;3;12;3
1;857;384;0;0;29;31;29
1;858;511;0;0;11;22;11
1;858;385;0;0;3;12;3
1;858;439;0;0;5;28;5
1;858;384;0;0;29;31;29
1;859;385;0;0;3;12;3
1;859;384;0;0;29;31;29
1;859;511;0;0;11;22;11
1;859;439;0;0;5;28;5
1;860;384;0;0;29;31;29
1;860;385;0;0;3;12;3
1;860;511;0;0;11;22;11
1;860;439;0;0;5;28;5
1;861;511;0;0;11;22;11
1;861;384;0;0;29;31;29
1;861;385;0;0;3;12;3
1;861;439;0;0;5;28;5
1;862;511;0;0;11;22;11
1;862;385;0;0;3;12;3
1;862;384;0;0;29;31;29
1;862;439;0;0;5;28;5
1;863;511;0;0;11;22;11
1;863;384;0;0;29;31;29
1;863;385;0;0;3;12;3
1;863;439;0;0;5;28;5
1;864;384;0;0;29;31;29
1;864;511;0;0;11;22;11
1;864;439;0;0;5;28;5
1;864;385;0;0;3;12;3
1;865;439;0;0;5;28;5
1;865;511;0;0;9;22;9
1;865;385;0;0;3;12;3
1;865;384;0;0;29;31;29
1;866;385;0;0;3;12;3
1;866;511;0;0;9;22;9
1;866;384;0;0;29;31;29
1;866;439;0;0;5;28;5
1;867;385;0;0;3;12;3
1;867;511;0;0;9;22;9
1;867;384;0;0;29;31;29
1;867;439;0;0;5;28;5
1;868;384;0;0;29;31;29
1;868;439;0;0;5;28;5
1;868;511;0;0;9;22;9
1;868;385;0;0;3;12;3
1;869;439;0;0;5;28;5
1;869;384;0;0;29;31;29
1;869;511;0;0;9;22;9
1;869;385;0;0;3;12;3
1;870;439;0;0;5;28;5
1;870;511;0;0;9;22;9
1;870;384;0;0;29;31;29
1;870;385;0;0;3;12;3
1;871;439;0;0;5;28;5
1;871;384;0;0;29;31;29
1;871;511;0;0;9;22;9
1;871;385;0;0;3;12;3
1;872;384;0;0;29;31;29
1;872;511;0;0;9;22;9
1;872;439;0;0;5;28;5
1;872;385;0;0;3;12;3
1;873;511;0;0;9;22;9
1;873;384;0;0;29;31;29
1;873;439;0;0;5;28;5
1;873;385;0;0;3;12;3
1;874;385;0;0;3;12;3
1;874;439;0;0;5;28;5
1;874;511;0;0;9;22;9
1;874;384;0;0;29;31;29
1;875;439;0;0;5;28;5
1;875;384;0;0;29;31;29
1;875;385;0;0;3;12;3
1;875;511;0;0;9;22;9
1;876;384;0;0;29;31;29
1;876;385;0;0;3;12;3
1;876;511;0;0;9;22;9
1;876;439;0;0;5;28;5
1;877;511;0;0;9;22;9
1;877;439;0;0;5;28;5
1;877;385;0;0;3;12;3
1;877;384;0;0;29;31;29
1;878;384;0;0;29;31;29
1;878;439;0;0;5;28;5
1;878;385;0;0;3;12;3
1;878;511;0;0;9;22;9
1;879;439;0;0;5;28;5
1;879;384;0;0;29;31;29
1;879;511;0;0;9;22;9
1;879;385;0;0;3;12;3
1;880;439;0;0;5;28;5
1;880;511;0;0;9;22;9
1;880;385;0;0;3;12;3
1;880;384;0;0;29;31;29
1;881;385;0;0;3;12;3
1;881;511;0;0;9;22;9
1;881;439;0;0;5;28;5
1;881;384;0;0;29;31;29
1;882;439;0;0;5;28;5
1;882;511;0;0;9;22;9
1;882;385;0;0;3;12;3
1;882;384;0;0;29;31;29
1;883;384;0;0;29;31;29
1;883;439;0;0;5;28;5
1;883;511;0;0;9;22;9
1;883;385;0;0;3;12;3
1;884;384;0;0;29;31;29
1;884;439;0;0;5;28;5
1;884;511;0;0;9;22;9
1;884;385;0;0;3;12;3
1;885;384;0;0;29;31;29
1;885;511;0;0;9;22;9
1;885;385;0;0;3;12;3
1;885;439;0;0;5;28;5
1;886;439;0;0;5;28;5
1;886;385;0;0;3;12;3
1;886;384;0;0;29;31;29
1;886;511;0;0;9;22;9
1;887;384;0;0;29;31;29
1;887;439;0;0;5;28;5
1;887;385;0;0;3;12;3
1;887;511;0;0;9;22;9
1;888;385;0;0;3;12;3
1;888;511;0;0;9;22;9
1;888;439;0;0;5;28;5
1;888;384;0;0;29;31;29
1;889;511;0;0;9;22;9
1;889;385;0;0;3;12;3
1;889;384;0;0;29;31;29
1;889;439;0;0;5;28;5
1;890;439;0;0;5;28;5
1;890;385;0;0;3;12;3
1;890;384;0;0;29;31;29
1;890;511;0;0;9;22;9
1;891;384;0;0;29;31;29
1;891;385;0;0;3;12;3
1;891;439;0;0;5;28;5
1;891;511;0;0;9;22;9
1;892;511;0;0;9;22;9
1;892;385;0;0;3;12;3
1;892;384;0;0;29;31;29
1;892;439;0;0;5;28;5
1;893;385;0;0;3;12;3
1;893;439;0;0;5;28;5
1;893;384;0;0;29;31;29
1;893;511;0;0;9;22;9
1;894;385;0;0;3;12;3
1;894;511;0;0;9;22;9
1;894;384;0;0;29;31;29
1;894;439;0;0;5;28;5
1;895;511;0;0;9;22;9
1;895;439;0;0;5;28;5
1;895;385;0;0;3;12;3
1;895;384;0;0;29;31;29
1;896;439;0;0;5;28;5
1;896;511;0;0;9;22;9
1;896;384;0;0;29;31;29
1;896;385;0;0;3;12;3
1;897;439;0;0;5;28;5
1;897;511;0;0;9;22;9
1;897;385;0;0;3;12;3
1;897;384;0;0;29;31;29
1;898;439;0;0;5;28;5
1;898;385;0;0;3;12;3
1;898;511;0;0;9;22;9
1;898;384;0;0;29;31;29
1;899;439;0;0;5;28;5
1;899;511;0;0;9;22;9
1;899;385;0;0;3;12;3
1;899;384;0;0;29;31;29
1;900;385;0;0;3;12;3
1;900;439;0;0;5;28;5
1;900;511;0;0;9;22;9
1;900;384;0;0;28;31;28
1;901;385;0;0;3;12;3
1;901;439;0;0;5;28;5
1;901;384;0;0;28;31;28
1;901;511;0;0;9;22;9
1;902;384;0;0;28;31;28
1;902;511;0;0;9;22;9
1;902;439;0;0;5;28;5
1;902;385;0;0;3;12;3
1;903;511;0;0;9;22;9
1;903;384;0;0;28;31;28
1;903;439;0;0;5;28;5
1;903;385;0;0;3;12;3
1;904;384;0;0;28;31;28
1;904;439;0;0;5;28;5
1;904;385;0;0;3;12;3
1;904;511;0;0;9;22;9
1;905;511;0;0;9;22;9
1;905;385;0;0;3;12;3
1;905;439;0;0;5;28;5
1;905;384;0;0;28;31;28
1;906;439;0;0;5;28;5
1;906;385;0;0;3;12;3
1;906;511;0;0;9;22;9
1;906;384;0;0;28;31;28
1;907;385;0;0;3;12;3
1;907;384;0;0;28;31;28
1;907;439;0;0;5;28;5
1;907;511;0;0;9;22;9
1;908;385;0;0;3;12;3
1;908;511;0;0;9;22;9
1;908;384;0;0;28;31;28
1;908;439;0;0;5;28;5
1;909;511;0;0;9;22;9
1;909;384;0;0;28;31;28
1;909;439;0;0;5;28;5
1;909;385;0;0;3;12;3
1;910;439;0;0;5;28;5
1;910;384;0;0;28;31;28
1;910;385;0;0;3;12;3
1;910;511;0;0;9;22;9
1;911;385;0;0;3;12;3
1;911;511;0;0;9;22;9
1;911;384;0;0;28;31;28
1;911;439;0;0;5;28;5
1;912;439;0;0;5;28;5
1;912;384;0;0;28;31;28
1;912;511;0;0;9;22;9
1;912;385;0;0;3;12;3
1;913;439;0;0;5;28;5
1;913;511;0;0;9;22;9
1;913;384;0;0;28;31;28
1;913;385;0;0;3;12;3
1;914;384;0;0;28;31;28
1;914;439;0;0;5;28;5
1;914;511;0;0;9;22;9
1;914;385;0;0;3;12;3
1;915;385;0;0;3;12;3
1;915;384;0;0;28;31;28
1;915;439;0;0;5;28;5
1;915;511;0;0;9;22;9
1;916;384;0;0;28;31;28
1;916;385;0;0;3;12;3
1;916;511;0;0;9;22;9
1;916;439;0;0;5;28;5
1;917;384;0;0;28;31;28
1;917;511;0;0;9;22;9
1;917;385;0;0;3;12;3
1;917;439;0;0;5;28;5
1;918;384;0;0;28;31;28
1;918;385;0;0;3;12;3
1;918;511;0;0;9;22;9
1;918;439;0;0;5;28;5
1;919;385;0;0;3;12;3
1;919;384;0;0;28;31;28
1;919;439;0;0;5;28;5
1;919;511;0;0;9;22;9
1;920;439;0;0;5;28;5
1;920;385;0;0;3;12;3
1;920;511;0;0;9;22;9
1;920;384;0;0;28;31;28
1;921;439;0;0;5;28;5
1;921;384;0;0;28;31;28
1;921;385;0;0;3;12;3
1;921;511;0;0;9;22;9
1;922;385;0;0;16;12;16
1;922;511;0;0;9;22;9
1;922;439;0;0;5;28;5
1;922;384;0;0;15;31;15
1;923;511;0;0;9;22;9
1;923;336;0;0;13;6;13
1;923;439;0;0;5;28;5
1;923;384;0;0;15;31;15
1;923;385;0;0;3;12;3
1;924;384;0;0;10;31;10
1;924;337;0;0;13;2;13
1;924;439;0;0;5;28;5
1;924;511;0;0;9;22;9
1;924;385;0;0;8;12;8
1;925;385;0;0;21;12;21
1;925;384;0;0;10;31;10
1;925;511;0;0;9;22;9
1;925;439;0;0;5;28;5
1;926;384;0;0;10;31;10
1;926;511;0;0;9;22;9
1;926;439;0;0;5;28;5
1;926;337;0;0;13;2;13
1;926;385;0;0;8;12;8
1;927;439;0;0;5;28;5
1;927;336;0;0;13;6;13
1;927;384;0;0;10;31;10
1;927;511;0;0;9;22;9
1;927;385;0;0;8;12;8
1;928;511;0;0;9;22;9
1;928;385;0;0;21;12;21
1;928;384;0;0;10;31;10
1;928;439;0;0;5;28;5
1;929;439;0;0;5;28;5
1;929;384;0;0;10;31;10
1;929;511;0;0;9;22;9
1;929;337;0;0;13;2;13
1;929;385;0;0;8;12;8
1;930;384;0;0;10;31;10
1;930;385;0;0;8;12;8
1;930;439;0;0;5;28;5
1;930;337;0;0;13;2;13
1;930;511;0;0;9;22;9
1;931;511;0;0;9;22;9
1;931;439;0;0;5;28;5
1;931;337;0;0;13;2;13
1;931;385;0;0;7;12;7
1;931;384;0;0;10;31;10
1;932;511;0;0;9;22;9
1;932;337;0;0;13;2;13
1;932;385;0;0;7;12;7
1;932;384;0;0;10;31;10
1;932;439;0;0;5;28;5
1;933;511;0;0;9;22;9
1;933;384;0;0;10;31;10
1;933;337;0;0;13;2;13
1;933;439;0;0;5;28;5
1;933;385;0;0;7;12;7
